id,sex,age,city,country,followers_count,last_seen,costs,games
743738135,Мужской,19,,Россия,1,24.08.2022,25000,"['Warcraft III', 'StarCraft 2']"
743733251,Мужской,41,,Россия,99,03.09.2022,25000,['Warface']
743724469,Мужской,28,,Россия,0,10.08.2022,25000,['Warface']
743724298,Мужской,18,Москва,Россия,3,20.08.2022,25000,['Warface']
743714921,Женский,18,Stuttgart,Германия,124,17.08.2022,138615,['Hearthstone']
743710586,Мужской,25,Бийск,Россия,,03.09.2022,25000,['Hearthstone']
743708717,Мужской,22,,Россия,5,03.09.2022,25000,['StarCraft 2']
743696979,Мужской,36,,Россия,1,01.09.2022,25000,['StarCraft 2']
743677269,Мужской,17,,Россия,,03.09.2022,25000,['StarCraft 2']
743666270,Мужской,22,,Россия,1,22.08.2022,25000,['Heroes of the Storm']
743662938,Женский,24,,Россия,0,03.09.2022,25000,['Heroes of the Storm']
743657468,Мужской,17,,Россия,,20.08.2022,25000,['Heroes of the Storm']
743655514,Мужской,30,Москва,Россия,0,01.09.2022,25000,['Heroes of the Storm']
743649524,Мужской,26,,Россия,1,03.09.2022,25000,['Heroes of the Storm']
743648707,Женский,17,,Россия,,03.09.2022,25000,['Heroes of the Storm']
743638323,Мужской,22,,Россия,2,29.08.2022,25000,['Heroes of the Storm']
743617609,Мужской,23,,Россия,85,03.09.2022,25000,['Heroes of the Storm']
743614723,Мужской,23,,Россия,3,03.09.2022,25000,['Heroes of the Storm']
743610629,Мужской,24,,Россия,0,25.08.2022,25000,['Heroes of the Storm']
743605484,Мужской,25,,Россия,0,19.08.2022,25000,['Heroes of the Storm']
743599453,Мужской,25,Воронеж,Россия,0,02.09.2022,25000,['Heroes of the Storm']
743589042,Мужской,25,,Россия,1,03.09.2022,25000,['CS:GO']
743585935,Мужской,41,,Россия,,02.09.2022,25000,['CS:GO']
743573474,Мужской,84,,Россия,0,02.09.2022,25000,['CS:GO']
743563088,Мужской,19,,Россия,2,09.08.2022,25000,['CS:GO']
743557658,Мужской,22,,Россия,1,09.08.2022,25000,['CS:GO']
743556734,Мужской,25,,Россия,,03.09.2022,25000,['CS:GO']
743554175,Мужской,25,,Россия,1,22.08.2022,25000,['CS:GO']
743551633,Мужской,23,,Россия,1,03.09.2022,25000,['CS:GO']
743541185,Мужской,20,,Россия,1,03.09.2022,25000,['CS:GO']
743536332,Мужской,27,,Россия,0,03.09.2022,25000,['Heroes of the Storm']
743506379,Мужской,24,,Россия,1,03.09.2022,25000,['Quake Champions']
743490288,Мужской,30,,Россия,,03.09.2022,25000,['Quake Champions']
743486761,Мужской,41,Новоаганск,Россия,1,03.09.2022,25000,['Quake Champions']
743484865,Мужской,22,Гомель,Беларусь,10,03.09.2022,100000,['Quake Champions']
743469334,Мужской,23,,Россия,0,02.09.2022,25000,['Quake Champions']
743469113,Мужской,25,Киев,Украина,0,02.09.2022,100000,['Quake Champions']
743455816,Женский,47,,Россия,1,03.09.2022,25000,['Free Fire']
743454471,Мужской,25,,Россия,0,03.09.2022,25000,['Free Fire']
743440801,Мужской,26,,Россия,0,03.09.2022,25000,['Free Fire']
743438703,Мужской,18,Елабуга,Россия,,03.09.2022,25000,['Free Fire']
743430954,Мужской,22,,Россия,0,02.09.2022,25000,['Free Fire']
743417866,Мужской,27,,Россия,0,03.09.2022,25000,['Free Fire']
743391121,Женский,20,Орск,Россия,10,03.09.2022,25000,['Free Fire']
743374154,Мужской,21,Новокузнецк,Россия,0,03.09.2022,25000,['Fortnite']
743371074,Мужской,25,,Россия,,01.09.2022,25000,['Fortnite']
743361251,Женский,22,Москва,Россия,3,29.08.2022,25000,['Fortnite']
743356999,Мужской,17,,Россия,0,03.09.2022,25000,['Fortnite']
743349383,Мужской,27,,Россия,,03.09.2022,25000,['Fortnite']
743344143,Мужской,30,,Россия,1,03.09.2022,25000,['PUBG']
743336258,Мужской,41,,Россия,,03.09.2022,25000,['PUBG']
743333111,Мужской,23,,Россия,,02.09.2022,25000,['PUBG']
743330753,Мужской,19,,Россия,4,03.09.2022,25000,['PUBG']
743326410,Мужской,35,,Россия,0,03.09.2022,25000,['PUBG']
743323566,Мужской,28,,Россия,0,01.09.2022,25000,['PUBG']
743320283,Мужской,27,,Россия,2,17.08.2022,25000,['PUBG']
743313889,Мужской,41,Тольятти,Россия,,03.09.2022,25000,['PUBG']
743307460,Мужской,19,,Россия,0,06.08.2022,25000,['Warface']
743303775,Мужской,29,,Россия,2,03.09.2022,25000,['Warface']
743299122,Мужской,24,Усолье-Сибирское,Россия,,14.08.2022,25000,['Warface']
743287507,Мужской,25,,Россия,2,10.08.2022,25000,['Hearthstone']
743287388,Мужской,37,,Россия,3,03.09.2022,25000,['Hearthstone']
743286751,Мужской,47,,Россия,0,22.08.2022,25000,['Hearthstone']
743281459,Женский,26,,Россия,0,03.09.2022,25000,['Hearthstone']
743280053,Мужской,21,,Россия,,03.09.2022,25000,['Warface']
743279603,Мужской,41,,Россия,,01.09.2022,25000,['Warface']
743277966,Мужской,20,,Россия,2,24.08.2022,25000,['Warface']
743261603,Мужской,24,,Россия,0,23.08.2022,25000,['Warface']
743260772,Мужской,25,,Россия,,30.08.2022,25000,['Warface']
743256602,Мужской,41,,Россия,0,03.09.2022,25000,['Warface']
743254629,Мужской,25,,Россия,0,03.09.2022,25000,['Warface']
743254042,Мужской,40,,Россия,,03.09.2022,25000,['Warface']
743251775,Мужской,20,,Россия,0,03.09.2022,25000,['Warface']
743238651,Мужской,27,,Россия,1,03.09.2022,25000,['Warface']
743216460,Мужской,25,,Россия,0,08.08.2022,25000,['Warface']
743201654,Мужской,41,,Россия,,03.09.2022,25000,['Warface']
743198107,Мужской,47,,Россия,,01.09.2022,25000,['Dota 2']
743190787,Мужской,26,,Россия,2,02.09.2022,25000,['Dota 2']
743176757,Мужской,17,,Россия,2,28.08.2022,25000,['Dota 2']
743173339,Мужской,25,,Россия,0,30.08.2022,25000,['Quake Champions']
743172892,Мужской,113,Уфа,Россия,1,02.09.2022,25000,['Quake Champions']
743170212,Женский,20,,Россия,0,23.08.2022,25000,['Quake Champions']
743165512,Мужской,20,Москва,Россия,,31.08.2022,25000,['Quake Champions']
743148716,Мужской,17,,Россия,0,01.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
743146820,Мужской,20,,Россия,1,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
743146303,Мужской,40,,Россия,,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
743142381,Женский,21,,Россия,0,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
743124555,Мужской,21,,Россия,5,03.09.2022,25000,['StarCraft 2']
743123709,Мужской,25,,Россия,1,31.08.2022,25000,['StarCraft 2']
743100380,Мужской,25,,Россия,0,03.09.2022,25000,['StarCraft 2']
743095597,Мужской,25,,Россия,6,31.08.2022,25000,['StarCraft 2']
743084024,Мужской,26,,Россия,,03.09.2022,25000,['StarCraft 2']
743074252,Мужской,40,,Россия,4,03.09.2022,25000,['StarCraft 2']
743049740,Мужской,26,Киев,Украина,0,02.09.2022,100000,['StarCraft 2']
743027350,Мужской,25,,Россия,5,03.09.2022,25000,['StarCraft 2']
743015862,Мужской,25,,Россия,4,03.09.2022,25000,['CS:GO']
743011645,Мужской,19,,Россия,0,03.09.2022,25000,['CS:GO']
743010751,Мужской,25,Москва,Россия,3,03.09.2022,25000,['CS:GO']
742997074,Мужской,26,,Россия,3,03.09.2022,25000,['CS:GO']
742996918,Мужской,25,,Россия,0,03.09.2022,25000,['CS:GO']
742993798,Женский,23,,Россия,,03.09.2022,25000,"['Dota 2', 'CS:GO']"
742984273,Мужской,21,,Россия,3,03.09.2022,25000,"['Dota 2', 'CS:GO']"
742946718,Мужской,21,,Россия,1,03.09.2022,25000,"['Dota 2', 'CS:GO']"
742940371,Мужской,23,,Россия,0,28.08.2022,25000,"['Dota 2', 'CS:GO']"
742933298,Мужской,34,Ташкент,Узбекистан,1,03.09.2022,100000,"['Dota 2', 'CS:GO']"
742904774,Мужской,18,,Россия,,03.09.2022,25000,"['Dota 2', 'CS:GO']"
742874746,Женский,23,,Россия,,03.09.2022,25000,"['Dota 2', 'CS:GO']"
742869745,Мужской,17,,Россия,,02.09.2022,25000,"['Dota 2', 'CS:GO']"
742859671,Мужской,22,,Россия,0,06.08.2022,25000,"['Dota 2', 'Dota Underlords']"
742857918,Мужской,23,,Россия,0,03.09.2022,25000,"['Dota 2', 'Dota Underlords']"
742857257,Мужской,20,,Россия,5,02.09.2022,25000,"['Dota 2', 'Dota Underlords']"
742853780,Мужской,24,,Россия,0,02.09.2022,25000,['Dota Underlords']
742852773,Мужской,22,,Россия,,06.08.2022,25000,['Dota Underlords']
742838575,Мужской,25,,Россия,,03.09.2022,25000,['Dota Underlords']
742838340,Мужской,24,,Россия,0,03.09.2022,25000,['Dota Underlords']
742837161,Мужской,27,Краснодар,Россия,4,03.09.2022,25000,['Heroes of the Storm']
742830962,Мужской,33,,Россия,9,03.09.2022,25000,['Heroes of the Storm']
742827818,Женский,21,Иерусалим,Израиль,,17.08.2022,462050,['Heroes of the Storm']
742823361,Мужской,20,,Россия,5,03.09.2022,25000,['Heroes of the Storm']
742818701,Женский,25,,Россия,0,03.09.2022,25000,['Heroes of the Storm']
742817248,Мужской,25,,Россия,0,31.08.2022,25000,['Heroes of the Storm']
742817148,Мужской,25,,Россия,0,03.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
742814963,Мужской,17,,Россия,0,03.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
742811719,Мужской,22,,Россия,,28.08.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
742809060,Мужской,23,,Россия,4,03.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
742795815,Мужской,28,,Россия,0,03.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
742786192,Мужской,19,,Россия,5,03.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
742785717,Женский,25,,Россия,,25.08.2022,25000,['PUBG']
742782624,Мужской,33,,Джерси,0,03.09.2022,118080,['PUBG']
742759416,Мужской,26,,Россия,4,03.09.2022,25000,['PUBG']
742752022,Мужской,25,,Россия,0,30.08.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
742751155,Мужской,25,,Россия,2,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
742742289,Мужской,47,,Россия,1,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
742741961,Мужской,23,Бишкек,Кыргызстан,1,17.08.2022,100000,"['League of Legends', 'Valorant', 'Apex Legends']"
742732836,Мужской,21,Владимир,Россия,0,05.08.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
742720507,Мужской,21,,Россия,4,01.09.2022,25000,['Heroes of the Storm']
742705657,Мужской,21,Севастополь,Россия,10,03.09.2022,25000,['CS:GO']
742703843,Мужской,25,,Россия,0,03.09.2022,25000,['Hearthstone']
742678364,Мужской,51,Харьков,Украина,0,25.08.2022,100000,['Hearthstone']
742672518,Мужской,73,,Россия,10,03.09.2022,25000,['Hearthstone']
742655425,Мужской,23,,Россия,,03.09.2022,25000,['Hearthstone']
742654192,Мужской,25,,Россия,,03.09.2022,25000,['Hearthstone']
742652582,Мужской,22,,Россия,2,28.08.2022,25000,['CS:GO']
742644574,Женский,23,Калининград,Россия,0,03.09.2022,25000,['CS:GO']
742638488,Мужской,19,,Россия,4,03.09.2022,25000,['CS:GO']
742635788,Мужской,35,,Россия,,29.08.2022,25000,['CS:GO']
742634992,Мужской,26,,Россия,,03.09.2022,25000,['CS:GO']
742630109,Мужской,17,Нур-Султан / Астана,Казахстан,0,04.08.2022,22725,['CS:GO']
742620431,Мужской,25,,Россия,0,30.08.2022,25000,['Dota 2']
742614583,Мужской,46,,Россия,0,03.09.2022,25000,['Dota 2']
742604840,Мужской,25,,Россия,,03.09.2022,25000,['CS:GO']
742584896,Мужской,21,,Россия,13,03.09.2022,25000,['CS:GO']
742577554,Мужской,26,,Россия,2,03.09.2022,25000,['CS:GO']
742574018,Мужской,25,,Россия,2,03.09.2022,25000,"['Dota 2', 'Dota Underlords']"
742569220,Женский,26,,Россия,2,27.08.2022,25000,"['Dota 2', 'Dota Underlords']"
742553116,Мужской,26,,Россия,7,03.09.2022,25000,"['Dota 2', 'Dota Underlords']"
742543420,Мужской,47,Воронеж,Россия,0,03.09.2022,25000,"['Dota 2', 'Dota Underlords']"
742536072,Мужской,19,,Россия,0,01.08.2022,25000,['Quake Champions']
742528510,Мужской,47,,Россия,0,03.09.2022,25000,['Quake Champions']
742527142,Женский,47,,Россия,1,01.09.2022,25000,['Quake Champions']
742516814,Мужской,25,Вильнюс,Литва,0,03.09.2022,184820,['Quake Champions']
742490549,Женский,20,,Россия,0,03.09.2022,25000,['Quake Champions']
742488436,Мужской,31,Ташкент,Узбекистан,0,31.08.2022,100000,['PUBG']
742482431,Мужской,25,,Россия,1,03.09.2022,25000,['PUBG']
742482315,Мужской,21,,Россия,0,28.08.2022,25000,['PUBG']
742481316,Женский,18,,Россия,38,03.09.2022,25000,['PUBG']
742479270,Мужской,26,,Россия,19,31.08.2022,25000,['PUBG']
742469230,Мужской,25,,Россия,1,03.09.2022,25000,['PUBG']
742454520,Женский,25,,Россия,1,03.09.2022,25000,['Quake Champions']
742449859,Мужской,21,,Россия,3,03.09.2022,25000,['Quake Champions']
742446523,Мужской,21,,Россия,,03.09.2022,25000,['Quake Champions']
742437655,Мужской,25,Москва,Россия,1,01.09.2022,25000,['Quake Champions']
742432779,Мужской,22,,Россия,0,01.09.2022,25000,['Quake Champions']
742429537,Мужской,25,Воронеж,Россия,5,03.09.2022,25000,['Quake Champions']
742422945,Мужской,23,,Россия,2,02.09.2022,25000,['Heroes of the Storm']
742411012,Мужской,33,Гродно,Беларусь,1,23.08.2022,100000,['Heroes of the Storm']
742403188,Мужской,25,,Россия,0,22.08.2022,25000,['Heroes of the Storm']
742397491,Женский,25,,Россия,0,03.09.2022,25000,['Heroes of the Storm']
742391017,Мужской,26,,Россия,0,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
742390737,Мужской,23,Санкт-Петербург,Россия,15,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
742387350,Мужской,21,Амирово,Россия,0,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
742386411,Женский,24,,Россия,,30.08.2022,25000,"['Warcraft III', 'StarCraft 2']"
742367997,Мужской,27,,Россия,1,02.09.2022,25000,['Dota 2']
742363814,Женский,26,,Россия,,31.07.2022,25000,['Dota 2']
742356374,Мужской,25,,Россия,0,03.09.2022,25000,['Dota 2']
742353724,Мужской,75,,Россия,0,03.09.2022,25000,['Fortnite']
742353314,Мужской,33,,Россия,0,01.08.2022,25000,['Fortnite']
742350981,Мужской,25,,Россия,0,03.09.2022,25000,['Fortnite']
742350527,Мужской,34,,Россия,0,03.09.2022,25000,['Fortnite']
